src_ip,dst_ip,dst_port,src_port,dst_diversity,src_diversity,udp_ratio,tcp_ratio,http_ratio,ssh_ratio,smtp_ratio,bytes,packets,avg_duration
192.168.121.36,0.008658008658008658,0.0022950819672131148,0.009830205540661306,0.07197331956550815,1.0,0.42342342342342343,0.5765765765765766,0.0,0.0,0.0,6.851377454942193e-05,0.00018400521457185372,9.465158013885418e-06
192.168.147.158,0.00030921459492888067,0.0,0.005987488829311886,0.014180812004469748,0.9713151927437642,1.0,0.0,0.0,0.0,0.0,2.6699280759599187e-06,1.824949118530697e-05,1.234295746641543e-07
192.168.197.55,0.00030921459492888067,0.0006557377049180328,0.07274352100089365,0.0033146940067995184,0.9290239090695191,0.9897377423033067,0.010262257696693273,0.0,0.0,0.0,4.767527379100132e-05,0.00023950883948716664,1.19207354322165e-07
192.168.6.22,0.0,0.0,0.04039320822162645,0.0019346109113575725,0.9241901522513767,1.0,0.0,0.0,0.0,0.0,2.1401531616279942e-05,0.00012623613557836475,1.498787692350445e-07
192.168.120.11,0.00030921459492888067,0.0003278688524590164,0.0029490616621983914,0.05872336696078953,1.0,0.35294117647058826,0.6470588235294118,0.0,0.6470588235294118,0.0,4.529373575762014e-05,0.00012925674101593282,3.557675975613859e-07
192.168.2.112,0.0,0.0,0.006881143878462914,0.012715454608712736,1.0,0.0,1.0,0.0,0.0,0.0,0.00011051078933162764,0.00031162579430910384,7.88572563363949e-05
192.168.121.5,0.0015460729746444033,0.0006557377049180328,0.010902591599642538,0.024089700523358903,0.9919034818228367,0.0,1.0,0.11290322580645161,0.0,0.0,0.00018688430966603826,0.000665665923304059,8.238725028873163e-05
192.168.6.33,0.0,0.0,0.0005361930294906167,0.14276592348214762,1.0,1.0,0.0,0.0,0.0,0.0,3.1795088126976827e-07,1.510302718784025e-06,0.0
192.168.197.50,0.00030921459492888067,0.0013114754098360656,0.08096514745308311,0.005173970334614806,0.9575937379527665,0.9831045406546991,0.01689545934530095,0.0,0.0,0.0,5.588339062265692e-05,0.0002679528740242658,1.1860708864242916e-07
192.168.147.161,0.0095856524427953,0.003278688524590164,0.008579088471849867,0.044980342349305154,0.3951502732240437,0.5737704918032787,0.4262295081967213,0.012295081967213115,0.020491803278688523,0.0,0.0006365203059026122,0.001883095773203882,1.5545044382907628e-06
192.168.120.3,0.0018552875695732839,0.0006557377049180328,0.08891867739052725,0.002846647541323604,0.9802368453943258,0.9448818897637795,0.05511811023622047,0.0,0.0,0.0,0.0016413901450630752,0.013550939427169867,0.00010728569091573356
192.168.198.10,0.0,0.0,0.0,0.4999467886979194,0.498015873015873,1.0,0.0,0.0,0.0,0.0,1.4505434799550508e-07,5.034342395946751e-07,0.0
192.168.2.111,0.0,0.0,0.00580875781948168,0.01504670501105344,1.0,0.0,1.0,0.0,0.0,0.0,0.0001015529958815403,0.0002860765066496741,9.425531156171783e-05
192.168.121.38,0.00030921459492888067,0.0019672131147540984,0.011349419124218052,0.05458689738200394,1.0,0.171875,0.828125,0.0,0.0,0.0,8.229651558911331e-05,0.0002179870257444943,1.028708361341561e-05
192.168.119.51,0.0,0.0006557377049180328,0.006344950848972296,0.04156467833767892,1.0,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0,8.389280087842878e-05,0.00017255208562107487,0.00011070089977691338
192.168.121.54,0.008967223252937539,0.001639344262295082,0.010187667560321715,0.05207304292301249,1.0,0.4260869565217391,0.5739130434782609,0.0,0.0,0.0,6.46957859940663e-05,0.00019218602096526718,1.3147932953355566e-06
192.168.120.68,0.00030921459492888067,0.0,0.029848078641644325,0.0021460693386410406,0.753530316030316,1.0,0.0,0.0,0.0,0.0,2.8294878587549746e-05,0.00012623613557836475,1.9459617627231534e-08
192.168.2.40,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,2.870151198489259e-07,2.0137369583787003e-06,4.3200351132454e-07
192.168.199.10,0.00030921459492888067,0.0,0.002323503127792672,0.0207291278667589,0.560763888888889,1.0,0.0,0.0,0.0,0.0,1.8606141841224384e-06,1.20824217502722e-05,4.320035113245401e-06
192.168.121.34,0.005256648113790971,0.0006557377049180328,0.004557640750670241,0.057592024853771254,1.0,0.28846153846153844,0.7115384615384616,0.07692307692307693,0.0,0.0,0.000614495246828361,0.0005477364526790064,0.00025185804710220683
192.168.121.30,0.007111935683364255,0.0036065573770491803,0.006702412868632708,0.12235558832696064,0.7746193715581471,0.23469387755102042,0.7653061224489796,0.0,0.0,0.01484230055658627,0.00020153325202551322,0.0006550938042725709,9.812651185800266e-06
192.168.121.28,0.005256648113790971,0.001639344262295082,0.002770330652368186,0.13944331078246602,0.7431709117755629,0.6511627906976745,0.3488372093023256,0.023255813953488372,0.0,0.0,4.5782177057387e-05,0.00013605310325046094,1.7079208587249256e-05
192.168.119.156,0.0,0.0006557377049180328,0.005898123324396783,0.044674461990055044,1.0,0.07462686567164178,0.9253731343283582,0.0,0.0,0.0,3.3673232575904405e-05,8.407351801231073e-05,6.447813601858808e-08
192.168.121.19,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.823566618589137e-07,1.132727039088019e-06,0.0
192.168.198.119,0.00030921459492888067,0.0009836065573770492,0.004378909740840035,0.07990209120417177,1.0,0.0,1.0,0.18,0.0,0.0,0.0001696436379608616,0.00021660258158560892,1.423883573325684e-05
192.168.9.94,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4230450253587465e-07,2.5171711979733754e-07,0.0
192.168.119.157,0.0,0.0009836065573770492,0.002323503127792672,0.1480574918557146,1.0,0.18518518518518517,0.8148148148148148,0.0,0.0,0.0,3.9044024489245085e-05,5.814665467318497e-05,1.0304083751592733e-05
192.168.121.53,0.00030921459492888067,0.0009836065573770492,0.002412868632707775,0.14276592348214762,1.0,0.17857142857142858,0.8214285714285714,0.0,0.0,0.0,2.7631306505072676e-05,4.946241404017682e-05,4.227462932247284e-06
192.168.2.5,0.0,0.0009836065573770492,0.0033958891867739054,0.10246859509882976,1.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,2.174010633849694e-05,5.109857531885951e-05,4.563729401684885e-06
192.168.119.154,0.0,0.0009836065573770492,0.016264521894548703,0.02175382707024677,1.0,0.02185792349726776,0.9781420765027322,0.0,0.0,0.0,0.00011686516659280989,0.0002927470103243035,1.298843343883945e-05
192.168.121.31,0.00030921459492888067,0.0,0.0014298480786416443,0.05872336696078953,1.0,0.0,1.0,0.0,0.0,0.0,3.607934735308103e-05,0.000120824217502722,0.0001327521378329057
192.168.2.26,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,2.870151198489259e-07,2.0137369583787003e-06,0.0
192.168.6.40,0.0,0.0,0.0016085790884718498,0.052530757532899985,1.0,1.0,0.0,0.0,0.0,0.0,5.235018293771428e-07,4.530908156352076e-06,0.0
192.168.6.34,0.0,0.0,0.0006255585344057193,0.12490688022135901,1.0,1.0,0.0,0.0,0.0,0.0,3.005924818058512e-07,1.7620198385813625e-06,0.0
192.168.121.16,0.0006184291898577613,0.0006557377049180328,0.00035746201966041106,0.5999574309583355,1.0,0.0,1.0,0.2,0.0,0.0,6.493244456893575e-06,1.9885652463989663e-05,7.309499411611217e-05
192.168.237.10,0.0,0.0,0.0008042895442359249,0.07132975043899324,0.7131519274376418,0.0,1.0,0.0,0.0,0.0,9.74476484756533e-07,1.0823836151285514e-05,7.282344905185104e-06
192.168.253.1,0.0,0.0,0.0012511170688114387,0.05545504531829227,0.8326719576719577,0.0,1.0,0.0,0.0,0.0,1.415482950344763e-06,1.5606461427434926e-05,9.648078419581394e-06
192.168.217.1,0.0,0.0,0.0012511170688114387,0.05545504531829227,0.8326719576719577,0.0,1.0,0.0,0.0,0.0,1.415482950344763e-06,1.5606461427434926e-05,9.648078419581394e-06
192.168.120.10,0.0,0.0,0.00026809651474530834,0.24992018304687919,1.0,0.0,1.0,0.0,0.0,0.0,2.941990911122104e-06,7.551513593920125e-06,0.00010562485851885004
192.168.121.76,0.006802721088435374,0.0029508196721311475,0.002055406613047364,0.34475786105244616,0.8269020251778872,0.7931034482758621,0.20689655172413793,0.06896551724137931,0.0,0.0,0.00048430862577171274,0.00047347990233879186,5.362802209546014e-06
192.168.121.2,0.010822510822510822,0.0006557377049180328,0.0032171581769436996,0.08098328733671681,1.0,0.918918918918919,0.08108108108108109,0.05405405405405406,0.0,0.0,9.757654748157347e-06,6.20482700300437e-05,5.907939911627494e-06
192.168.120.1,0.00030921459492888067,0.0,0.00026809651474530834,0.24992018304687919,1.0,1.0,0.0,0.0,0.0,0.0,1.4144517582974014e-07,8.810099192906813e-07,0.0
192.168.121.23,0.0015460729746444033,0.0013114754098360656,0.0013404825737265416,0.3124268344596392,1.0,0.0,1.0,0.625,0.0,0.0,0.00010918553568542701,0.0002820490327329167,0.0001454231819996233
192.168.121.32,0.0012368583797155227,0.0013114754098360656,0.0008936550491510277,0.4544874058522757,1.0,0.09090909090909091,0.9090909090909091,0.5454545454545454,0.0,0.0,4.15388217824948e-05,3.951958780818199e-05,7.147694460096936e-06
192.168.121.6,0.0,0.0,0.00044682752457551384,0.16657798116319908,1.0,0.0,1.0,1.0,0.0,0.0,2.316401069056182e-06,1.4599592948245576e-05,0.001116729076773936
192.168.2.220,0.0,0.0003278688524590164,8.936550491510277e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0001087677310409044,0.0003691431561827955,2.5056203656823324e-05
192.168.119.155,0.0,0.0006557377049180328,0.00026809651474530834,0.7499733943489597,1.0,0.25,0.75,0.0,0.0,0.0,4.371566819447473e-06,1.2334138870069538e-05,2.3976194878511974e-05
192.168.119.151,0.0,0.0006557377049180328,0.001161751563896336,0.21420209652530198,1.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,1.1860083467386037e-05,3.121292285486985e-05,4.8384393268348486e-05
192.168.111.3,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,1.2814279841877796e-06,4.530908156352076e-06,0.0
192.168.2.4,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,1.1312176759554675e-06,4.279191036554738e-06,0.0
192.168.86.1,0.0,0.0,0.0008042895442359249,0.099904219656255,1.0,0.0,1.0,0.0,0.0,0.0,8.961058891570658e-07,9.816967672096163e-06,1.3046506042001109e-05
192.168.238.1,0.0,0.0,0.0008042895442359249,0.099904219656255,1.0,0.0,1.0,0.0,0.0,0.0,8.961058891570658e-07,9.816967672096163e-06,1.3046506042001109e-05
192.168.121.24,0.0021645021645021645,0.0,0.0006255585344057193,0.12490688022135901,1.0,1.0,0.0,0.0,0.0,0.0,1.558818644927999e-06,1.1830704630474864e-05,1.08000877831135e-07
192.168.111.155,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,1.0,0.0,0.0,1.6961390525682934e-06,3.146463997466719e-06,0.0
192.168.9.73,0.0030921459492888066,0.0,0.0008936550491510277,0.09081234308712625,1.0,1.0,0.0,0.0,0.0,0.0,1.9568587752095033e-06,1.5606461427434926e-05,2.199290603106749e-06
192.168.6.41,0.0,0.0,0.0010723860589812334,0.07682484067308204,1.0,1.0,0.0,0.0,0.0,0.0,3.502615654204258e-07,3.02060543756805e-06,0.0
192.168.121.3,0.00030921459492888067,0.0003278688524590164,0.0,1.0,0.498015873015873,1.0,0.0,0.0,0.0,0.0,3.5402541639329493e-06,1.2334138870069538e-05,1.72801404529816e-06
192.168.121.25,0.0018552875695732839,0.0,0.0005361930294906167,0.14276592348214762,1.0,1.0,0.0,0.0,0.0,0.0,1.360829771834608e-06,1.0320401911690838e-05,3.7028872399246293e-07
192.168.198.120,0.0,0.0006557377049180328,0.08480786416443253,0.0030091737279390666,0.9864469498425885,0.0,1.0,0.12668743509865005,0.0,0.0,0.006166122669150598,0.007096409041326539,7.2305634429168615e-06
192.168.120.63,0.00030921459492888067,0.0,0.023681858802502235,0.002671650791961546,0.7378527336860671,1.0,0.0,0.0,0.0,0.0,2.117157578971835e-05,9.804381816106296e-05,8.400068275754946e-08
192.168.121.15,0.0,0.0,0.00026809651474530834,0.24992018304687919,1.0,0.0,1.0,0.0,0.0,0.0,1.487322662977608e-06,5.789493755338763e-06,1.7280140452981602e-05
192.168.197.52,0.0,0.0,0.005987488829311886,0.01460102478707654,1.0,1.0,0.0,0.0,0.0,0.0,3.422010809168841e-06,1.6865047026421614e-05,0.0
192.168.198.73,0.00030921459492888067,0.0006557377049180328,0.27327971403038426,0.000785202735456256,0.9087030354489493,0.0,1.0,0.0,0.0,0.0,0.004170613269217918,0.01773133149420415,4.388077271046888e-07
192.168.197.50,0.00030921459492888067,0.0009836065573770492,0.1293118856121537,0.002489570705648509,0.939410092395167,0.9935107073329007,0.006489292667099286,0.0,0.0,0.0,7.330572399351041e-05,0.00040539042143361207,1.0933249150977976e-07
192.168.147.223,0.00463821892393321,0.0003278688524590164,0.9664879356568364,3.9599650562801e-05,0.7887694183138774,1.0,0.0,0.0,0.0,0.0,0.002876454531744097,0.003948308882581138,3.136361891823833e-06
192.168.6.41,0.0,0.0,0.0029490616621983914,0.029308472178314206,1.0,1.0,0.0,0.0,0.0,0.0,9.682893324723646e-07,8.306664953312137e-06,2.5411971254384707e-08
192.168.197.55,0.00030921459492888067,0.001639344262295082,0.09928507596067918,0.004792057833083747,0.9073890508584386,0.9885714285714285,0.011428571428571429,0.0,0.0,0.0,6.601347756525296e-05,0.00033428033509086424,9.874365973132344e-08
192.168.2.221,0.0,0.0,0.0193029490616622,0.0045023627534617385,1.0,0.0,1.0,0.0,0.0,0.0,0.009042205456161622,0.007648047109362404,1.6479839017255953e-05
192.168.147.102,0.0,0.0,0.023056300268096516,0.0037549921549283015,1.0,0.5057915057915058,0.4942084942084942,0.0,0.0,0.0,1.579390926272859e-05,0.0001454924952428611,7.339055790841607e-08
192.168.121.68,0.012368583797155226,0.0006557377049180328,0.11903485254691688,0.002081994075497872,0.9721730170307852,0.8657913931436907,0.13420860685630925,0.9693654266958425,0.0,0.0,0.005511152962597961,0.004366788594244211,1.3064088679442325e-06
192.168.120.72,0.00030921459492888067,0.0,0.02484361036639857,0.002618663016013702,0.7592664677133342,1.0,0.0,0.0,0.0,0.0,2.1528368238105394e-05,9.917654520015098e-05,3.295939595936545e-08
192.168.6.22,0.0,0.0,0.009294012511170688,0.009328543646821529,0.990528601377658,1.0,0.0,0.0,0.0,0.0,4.9320196971884e-06,2.8947468776693813e-05,5.7057067533429816e-08
192.168.121.30,0.0009276437847866419,0.0006557377049180328,0.00017873100983020553,0.7499733943489597,0.7490079365079365,0.5,0.5,0.0,0.0,0.0,1.176727618312351e-05,3.6876558050309946e-05,9.936080760464422e-06
192.168.2.231,0.0,0.0003278688524590164,0.016175156389633603,0.008024523921075959,0.73880500709769,0.2682926829268293,0.7317073170731707,0.0,0.0,0.0,0.0003800564847062039,0.000621993003019221,9.869348510747622e-07
192.168.121.31,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0699461697368047e-06,6.670503674629444e-06,8.6400702264908e-07
192.168.120.67,0.00030921459492888067,0.0,0.025915996425379804,0.002393843452349279,0.7264186507936509,1.0,0.0,0.0,0.0,0.0,2.6089158798243686e-05,0.00011578987510677525,7.344059692517181e-08
192.168.6.19,0.00030921459492888067,0.001639344262295082,0.021447721179624665,0.023611516271826886,0.9523809523809524,0.857707509881423,0.1422924901185771,0.0,0.0,0.0,5.3532960216037814e-05,0.00014951996915961847,7.683856920792215e-07
192.168.2.226,0.0,0.0003278688524590164,0.02323503127792672,0.007557228143763482,1.0,0.0,1.0,0.0,0.0842911877394636,0.0,0.010148604401921195,0.00821667608298459,1.4128666561939748e-05
192.168.120.60,0.00030921459492888067,0.0,0.025647899910634497,0.0024513943334454266,0.7355275443510738,1.0,0.0,0.0,0.0,0.0,2.3573050202681845e-05,0.00010735735159356445,5.966288903203367e-08
192.168.121.2,0.006493506493506494,0.0003278688524590164,0.002055406613047364,0.08323577927951896,1.0,1.0,0.0,0.125,0.0,0.0,9.370613999714365e-06,3.599554813101926e-05,2.8800234088302666e-07
192.168.121.47,0.0,0.0,0.00026809651474530834,0.24992018304687919,1.0,0.0,1.0,0.0,0.0,0.0,0.015619139569100295,0.03835338239216093,0.0020001762574326206
192.168.119.154,0.0,0.0009836065573770492,0.006970509383378016,0.050531877274530575,1.0,0.0759493670886076,0.9240506329113924,0.0,0.0,0.0,4.258118507703595e-05,0.00010723149303366578,6.715193821601712e-06
192.168.6.18,0.0,0.0,0.02216264521894549,0.0038622536760141183,0.9880479969765684,1.0,0.0,0.0,0.0,0.0,1.0812392347266844e-05,6.657917818639577e-05,6.514338662830367e-08
192.168.121.8,0.00030921459492888067,0.0009836065573770492,0.010634495084897229,0.033230458149310915,1.0,0.058333333333333334,0.9416666666666667,0.0,0.0,0.0,0.0001165822762411504,0.0003198066007025173,2.1456174395785488e-05
192.168.2.112,0.0,0.0,0.006791778373547811,0.012881972494594216,1.0,0.0,1.0,0.0,0.0,0.0,0.00011219781952111091,0.0003138912483872799,8.118299751774147e-05
192.168.147.161,0.0055658627087198514,0.003934426229508197,0.009562109025915996,0.05545504531829227,0.45940170940170943,0.5427350427350427,0.45726495726495725,0.08974358974358974,0.004273504273504274,0.0,0.0006626434940384188,0.0019603729289816648,2.038170412402958e-06
192.168.199.12,0.0009276437847866419,0.001639344262295082,0.021179624664879357,0.025000851603474723,0.995799296008501,0.16736401673640167,0.8326359832635983,0.0,0.0,0.0,0.00025415841950919056,0.0005024273711154856,5.4873483668579025e-05
192.168.121.62,0.005256648113790971,0.002622950819672131,0.01099195710455764,0.07248194677839896,1.0,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,6.46631315792332e-05,0.00019797551472060596,9.46923825629113e-06
192.168.119.50,0.00030921459492888067,0.0003278688524590164,0.01188561215370867,0.014820538927244265,1.0,0.12686567164179105,0.8731343283582089,0.0,0.0,0.0,0.00011997369501958085,0.00029148842472531683,5.0995757777101304e-05
192.168.6.40,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,1.0,0.0,0.0,0.0,0.0,3.2654414833111334e-08,2.5171711979733754e-07,0.0
192.168.119.51,0.00030921459492888067,0.0006557377049180328,0.008936550491510277,0.02959970876031891,1.0,0.16831683168316833,0.8316831683168316,0.0,0.0,0.0,9.385772522810578e-05,0.00020489773551503272,8.019867165678342e-05
192.168.121.76,0.00927643784786642,0.001639344262295082,0.0032171581769436996,0.16207299727759475,1.0,0.8108108108108109,0.1891891891891892,0.10810810810810811,0.0,0.0,0.009378951703013306,0.00942970088328796,0.0001028401872363932
192.168.2.111,0.0,0.0,0.0052725647899910634,0.016562017772574898,1.0,0.0,1.0,0.0,0.0,0.0,9.847591881221385e-05,0.00027663711465727395,0.00010281683569524053
192.168.120.3,0.0009276437847866419,0.0009836065573770492,0.08579088471849866,0.003967330644735662,0.9785302104548541,0.9470468431771895,0.05295315682281059,0.0,0.0,0.0,0.0004702024341598323,0.004014636343647736,4.068575635574212e-05
192.168.120.68,0.00030921459492888067,0.0,0.023949955317247543,0.0025892820389767767,0.7239763830060326,1.0,0.0,0.0,0.0,0.0,2.4212733002728374e-05,0.00010723149303366578,6.287921728173897e-08
192.168.121.36,0.0,0.0,0.00026809651474530834,0.24992018304687919,1.0,1.0,0.0,0.0,0.0,0.0,2.7515641130426973e-07,7.551513593920125e-07,0.0
192.168.198.10,0.0,0.0,0.0,0.4999467886979194,0.498015873015873,1.0,0.0,0.0,0.0,0.0,1.4505434799550508e-07,5.034342395946751e-07,0.0
192.168.121.5,0.0012368583797155227,0.0006557377049180328,0.0016085790884718498,0.15780511780702222,1.0,0.0,1.0,0.05263157894736842,0.0,0.0,4.153211903418694e-05,0.0001446114853235704,0.0001251445961226457
192.168.2.5,0.0,0.0006557377049180328,0.002055406613047364,0.12490688022135901,1.0,0.25,0.75,0.0,0.0,0.0,1.5393291152328683e-05,3.196807421426186e-05,6.984056766413397e-05
192.168.9.73,0.0030921459492888066,0.0,0.0013404825737265416,0.06240022880859895,1.0,1.0,0.0,0.0,0.0,0.0,2.9065866508293625e-06,2.3032116461456383e-05,2.59202106794724e-06
192.168.147.158,0.00030921459492888067,0.0,0.0061662198391420914,0.014180812004469748,1.0,1.0,0.0,0.0,0.0,0.0,2.621290184392706e-06,1.824949118530697e-05,2.221732343954777e-07
192.168.120.11,0.00030921459492888067,0.0003278688524590164,0.0029490616621983914,0.05872336696078953,1.0,0.35294117647058826,0.6470588235294118,0.0,0.6470588235294118,0.0,4.5518879354627384e-05,0.00012824987253674347,7.369471663771565e-07
192.168.147.170,0.0,0.0,0.0015192135835567471,0.05545504531829227,1.0,1.0,0.0,0.0,0.0,0.0,7.869713974779832e-07,4.782625276149413e-06,0.0
192.168.121.25,0.0006184291898577613,0.0006557377049180328,8.936550491510277e-05,0.7499733943489597,0.498015873015873,1.0,0.0,0.0,0.0,0.0,4.836290702125015e-07,2.265454078176038e-06,4.3200351132454e-07
192.168.121.26,0.00030921459492888067,0.0006557377049180328,8.936550491510277e-05,1.0,0.6653439153439153,1.0,0.0,0.0,0.0,0.0,3.2482549491884434e-07,1.510302718784025e-06,1.1520093635321066e-06
192.168.199.10,0.0006184291898577613,0.0003278688524590164,0.0010723860589812334,0.09081234308712625,0.5892857142857143,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,3.7114320437949434e-06,9.313533432501488e-06,0.0
192.168.121.28,0.0006184291898577613,0.0009836065573770492,0.0007149240393208221,0.26658862342361517,0.5984126984126984,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,2.0944885404640062e-05,5.63846348346036e-05,1.1059289889908226e-05
192.168.121.38,0.00030921459492888067,0.0013114754098360656,0.003932082216264522,0.11101651324074566,1.0,0.24444444444444444,0.7555555555555555,0.0,0.0,0.0,4.0880405660254535e-05,8.520624505139875e-05,9.350476000668933e-06
192.168.198.119,0.00030921459492888067,0.0009836065573770492,0.002055406613047364,0.16657798116319908,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.00013867814383598703,0.00013668239604995426,2.90882364291857e-05
192.168.121.34,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,5.575827265424374e-06,2.1899389422368363e-05,0.0014714039595713833
192.168.121.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0849828750228865e-07,1.6361612786826938e-06,0.0008251267066298715
192.168.119.157,0.0,0.0009836065573770492,0.0021447721179624667,0.15991060501250468,1.0,0.36,0.64,0.0,0.0,0.0,2.2893494643470676e-05,3.8135143649296634e-05,7.326779552064199e-06
192.168.119.151,0.0,0.0006557377049180328,0.0015192135835567471,0.16657798116319908,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,1.5592826813493114e-05,4.002302204777666e-05,4.209634215906907e-05
192.168.121.16,0.0009276437847866419,0.0006557377049180328,0.0009830205540661305,0.24992018304687919,1.0,0.0,1.0,0.0,0.0,0.0,1.1339503348809752e-05,4.581251580311543e-05,0.0003569069009392908
192.168.121.32,0.0027829313543599257,0.0019672131147540984,0.0010723860589812334,0.3181092573153447,0.5892857142857143,0.5,0.5,0.045454545454545456,0.0,0.0,0.0069041853152835946,0.019451440432339255,0.0021235328964390185
192.168.120.10,0.0,0.0,0.00044682752457551384,0.16657798116319908,1.0,0.0,1.0,0.0,0.0,0.0,3.865423389534248e-06,1.0320401911690838e-05,0.0001056968591040708
192.168.6.33,0.0,0.0,0.0008936550491510277,0.09081234308712625,1.0,1.0,0.0,0.0,0.0,0.0,5.013312003588725e-07,2.517171197973375e-06,0.0
192.168.121.53,0.00030921459492888067,0.0009836065573770492,0.002412868632707775,0.14276592348214762,1.0,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,3.789630774053184e-05,5.764322043359029e-05,4.443464687909554e-06
192.168.120.1,0.00030921459492888067,0.0,0.00026809651474530834,0.24992018304687919,1.0,1.0,0.0,0.0,0.0,0.0,1.2408677636582307e-07,7.551513593920125e-07,0.0
192.168.119.156,0.0,0.0006557377049180328,0.0025022341376228774,0.10335286249282107,1.0,0.06896551724137931,0.9310344827586207,0.0,0.0,0.0,1.4192639878517547e-05,3.612140669091793e-05,5.958669121717794e-08
192.168.119.155,0.0,0.0009836065573770492,0.0008936550491510277,0.3635686401609884,1.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0,9.513090367591467e-06,2.6556156138619108e-05,8.797162412426997e-06
192.168.6.30,0.0,0.0,0.01903485254691689,0.004545235175393114,0.9953303802141011,1.0,0.0,0.0,0.0,0.0,1.3001613063815118e-05,7.236867194173454e-05,3.8177054489145403e-07
192.168.197.51,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0006711879513428554,0.005628646515788264,0.007423548338600896
192.168.111.3,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,1.2601166818756437e-06,4.279191036554738e-06,0.0
192.168.2.4,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,1.1312176759554675e-06,4.279191036554738e-06,0.0
192.168.6.37,0.0,0.0,0.00044682752457551384,0.16657798116319908,1.0,1.0,0.0,0.0,0.0,0.0,2.6123531866489067e-07,1.2585855989866875e-06,0.0
192.168.2.39,0.0,0.0,0.00026809651474530834,0.24992018304687919,1.0,0.0,1.0,0.0,0.0,0.0,5.750614317452133e-07,4.0274739167574006e-06,2.1600175566227e-07
192.168.2.26,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,2.629539720771597e-07,1.7620198385813625e-06,0.0
192.168.2.40,0.0,0.0,8.936550491510277e-05,0.4999467886979194,1.0,0.0,1.0,0.0,0.0,0.0,2.629539720771597e-07,1.7620198385813625e-06,0.0
192.168.121.21,0.3268398268398268,0.002622950819672131,0.2715817694369973,0.0026014467711209005,0.9142217255935667,0.8107701564380265,0.18922984356197353,0.0,0.0,0.0,0.0007778245521525462,0.005668795396395939,5.53650709459248e-07
192.168.121.68,0.004019789734075448,0.0006557377049180328,0.10777479892761394,0.002317098613781108,0.9748602456599226,0.8344103392568659,0.16558966074313408,0.9870759289176091,0.0,0.0,0.005537629849606013,0.004397875658539182,1.167595919945001e-06
192.168.198.73,0.00030921459492888067,0.0006557377049180328,0.26943699731903487,0.000806360866423751,0.9172268339442055,0.0,1.0,0.0,0.0,0.0,0.004192877049251134,0.017542166078676452,4.3581492046004714e-07
192.168.147.102,0.0,0.0,0.026541554959785524,0.003238414929632057,0.9966422466422467,0.5117056856187291,0.4882943143812709,0.0,0.0,0.0,1.8170978797237868e-05,0.00016688845042563477,1.0113794579504281e-07
192.168.197.50,0.00030921459492888067,0.0009836065573770492,0.08176943699731903,0.0038387703844154487,0.9029695375849222,0.9881656804733728,0.011834319526627219,0.0,0.0,0.0,7.741519616758686e-05,0.00029627105000146626,2.8544610708820696e-07
192.168.147.223,0.00463821892393321,0.0003278688524590164,0.9502234137622878,4.321552295852323e-05,0.7947299141097302,1.0,0.0,0.0,0.0,0.0,0.0027743525979626784,0.0037246582216412033,2.7031326166817185e-06
192.168.120.68,0.00030921459492888067,0.0,0.031456657730116175,0.00199023656272391,0.7390103490732421,1.0,0.0,0.0,0.0,0.0,3.0160992462591445e-05,0.0001352979518910689,6.158540622655917e-08
192.168.120.72,0.00030921459492888067,0.0,0.021715817694369973,0.00281786518123116,0.7123131903833658,1.0,0.0,0.0,0.0,0.0,2.078470690661659e-05,9.376462712450823e-05,3.031603588242387e-08
