src_ip,dst_ip,dst_port,src_port,dst_diversity,src_diversity,udp_ratio,tcp_ratio,http_ratio,ssh_ratio,smtp_ratio,bytes,packets,avg_duration
192.168.120.68,0.0008438818565400844,0.0004553734061930783,0.02032244953258366,0.004901960784313725,0.7352941176470589,1.0,0.0,0.0,0.0,0.0,9.150079520637298e-06,1.0269341518606914e-05,3.501515994817326e-07
192.168.120.3,0.0016877637130801688,0.001366120218579235,0.06896084541390056,0.005859375,0.994140625,0.9375,0.0625,0.0,0.0,0.0,0.0006459963801444745,0.0009845813643556873,0.0006479759463224062
192.168.120.10,0.0008438818565400844,0.002276867030965392,0.001625795962606693,0.4166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,4.7680326999404675e-06,5.145665771636013e-06,0.0006149470129051874
192.168.2.5,0.0004219409282700422,0.001366120218579235,0.003387074922097277,0.12,1.0,0.08,0.92,0.0,0.0,0.0,4.899926169375037e-06,6.245167004891571e-06,5.8023890897502116e-05
192.168.4.18,0.0004219409282700422,0.0004553734061930783,0.03400623221785666,0.003937007874015748,0.9881889763779528,1.0,0.0,0.0,0.0,0.0,8.232809511792885e-06,1.1434812825857807e-05,1.0816312279568964e-07
192.168.119.154,0.0004219409282700422,0.001366120218579235,0.012057986722666305,0.033707865168539325,1.0,0.0449438202247191,0.9550561797752809,0.0,0.0,0.0,7.539004382060344e-05,3.692125141272165e-05,0.00013310724035475673
192.168.121.10,0.007594936708860759,0.001366120218579235,0.006096734859775098,0.06666666666666667,1.0,0.3111111111111111,0.6888888888888889,0.08888888888888889,0.0,0.0,0.0004188871959048206,8.802606873444e-05,0.0008922150058671042
192.168.121.22,0.0016877637130801688,0.00273224043715847,0.005961251862891207,0.12244897959183673,0.8979591836734694,0.22448979591836735,0.7755102040816326,0.16326530612244897,0.0,0.0,1.9309586918961675e-05,1.2666254207104032e-05,6.716974073825713e-05
192.168.121.14,0.004219409282700422,0.001366120218579235,0.002438693943910039,0.16666666666666666,1.0,0.5,0.5,0.0,0.0,0.0,5.80845913351099e-06,4.573925130343123e-06,1.8315622126736778e-06
192.168.121.62,0.01181434599156118,0.005009107468123861,0.048638395881316895,0.03064066852367688,1.0,0.11977715877437325,0.8802228412256268,0.0,0.0,0.0,0.00015283185692116773,9.875720077101425e-05,1.7662586017482653e-05
192.168.197.55,0.0008438818565400844,0.00273224043715847,0.11908955426094026,0.0067039106145251395,0.982122905027933,0.9720670391061452,0.027932960893854747,0.0,0.0,0.0,4.085944784960782e-05,4.730054305465412e-05,1.1848877331151505e-06
192.168.121.33,0.007172995780590718,0.004098360655737705,0.014090231675924672,0.08653846153846154,1.0,0.3173076923076923,0.6826923076923077,0.009615384615384616,0.0,0.0,4.039889787648238e-05,2.805927147268185e-05,3.840997294078165e-05
192.168.121.21,0.002531645569620253,0.0018214936247723133,0.0014903129657228018,0.36363636363636365,1.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0033175129658069616,0.0005148964275335779,0.00033517588491928303
192.168.119.157,0.0004219409282700422,0.0009107468123861566,0.0013548299688389107,0.2,1.0,0.5,0.5,0.0,0.0,0.0,1.0343583764921808e-05,2.924673280459785e-06,1.0989373276042068e-06
192.168.6.22,0.0004219409282700422,0.0004553734061930783,0.05175450480964639,0.002336448598130841,0.8925233644859814,1.0,0.0,0.0,0.0,0.0,1.4876913113173355e-05,2.058266308654405e-05,2.0284123570264564e-06
192.168.197.51,0.0016877637130801688,0.0031876138433515485,0.10811543151334507,0.00853658536585366,0.973170731707317,0.9280487804878049,0.07195121951219512,0.0012195121951219512,0.0,0.0,0.0037341460041769993,0.0009272313800290774,4.415851822507148e-06
192.168.121.5,0.0008438818565400844,0.0004553734061930783,0.0005419319875355643,0.25,1.0,0.0,1.0,0.0,0.0,0.0,5.795652780308178e-06,4.661885229003567e-06,4.121014978515775e-06
192.168.9.94,0.0004219409282700422,0.001366120218579235,0.0021677279501422573,0.1875,1.0,0.375,0.625,0.0,0.0,0.0,5.159883170837728e-06,4.2000947110362325e-06,6.181522467773662e-05
192.168.198.119,0.0008438818565400844,0.0018214936247723133,0.0013548299688389107,0.4,1.0,0.0,1.0,0.4,0.0,0.0,4.6243621729810685e-05,1.0665161962578915e-05,0.00022143587151224765
192.168.121.6,0.008016877637130802,0.002276867030965392,0.0027096599376778214,0.25,1.0,0.75,0.25,0.0,0.0,0.0,5.937719520978627e-06,7.3886482874773516e-06,0.0006046902645142147
192.168.121.53,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.7927803272533414e-08,4.398004933022233e-08,0.0
192.168.197.56,0.0004219409282700422,0.0004553734061930783,0.04904484487196857,0.0027397260273972603,0.9917808219178083,0.8712328767123287,0.12876712328767123,0.0,0.0,0.0,1.2746869487468235e-05,2.399111690963628e-05,6.02157439783127e-07
192.168.253.1,0.0004219409282700422,0.0004553734061930783,0.0025741769407939302,0.043478260869565216,0.8260869565217391,0.0,1.0,0.0,0.0,0.0,1.3239614871916625e-06,3.6503440944084534e-06,6.617513907529681e-05
192.168.217.1,0.0004219409282700422,0.0004553734061930783,0.0027096599376778214,0.043478260869565216,0.8695652173913043,0.0,1.0,0.0,0.0,0.0,1.3239614871916625e-06,3.6503440944084534e-06,6.617513907529681e-05
192.168.6.25,0.0004219409282700422,0.0004553734061930783,0.0009483809781872375,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,1.4075019968698202e-07,3.0786034531155633e-07,0.0
192.168.121.66,0.008016877637130802,0.004553734061930784,0.01991600054193199,0.06756756756756757,0.9932432432432432,0.1891891891891892,0.8108108108108109,0.013513513513513514,0.0,0.0,0.00011088698087346362,5.141267766702991e-05,5.587502290690308e-05
192.168.121.76,0.02278481012658228,0.0018214936247723133,0.007316081831730118,0.07407407407407407,1.0,0.9629629629629629,0.037037037037037035,0.018518518518518517,0.0,0.0,0.00016338010296624664,4.987337594047212e-05,1.3126195857494691e-05
192.168.121.101,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.731686139267889e-08,1.5393017265577817e-07,2.7473433190105168e-05
192.168.2.220,0.0004219409282700422,0.00273224043715847,0.0008128979813033464,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.00033578078569457503,0.0002861342009424265,0.0002637449586250096
192.168.197.52,0.0012658227848101266,0.0031876138433515485,0.053515783769136974,0.017369727047146403,0.9801488833746899,0.9528535980148883,0.04714640198511166,0.0,0.0,0.0,4.067106280342813e-05,2.810325152201207e-05,9.95315445596862e-07
192.168.120.1,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.9203272724169737e-08,4.398004933022233e-08,0.0
192.168.199.40,0.0008438818565400844,0.001366120218579235,0.0005419319875355643,0.75,1.0,0.25,0.75,0.0,0.0,0.0,1.4600439506645354e-06,1.0115411345951136e-06,3.7089134806641975e-05
192.168.1.235,0.0004219409282700422,0.0004553734061930783,0.0013548299688389107,0.07692307692307693,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,6.824469716115404e-07,1.8911421211995603e-06,5.3256193568511554e-05
192.168.121.19,0.007172995780590718,0.0009107468123861566,0.002303210947026148,0.11764705882352941,1.0,0.9411764705882353,0.058823529411764705,0.11764705882352941,0.0,0.0,4.609569039748661e-05,1.0973022307890471e-05,2.3918047718444502e-05
192.168.6.32,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.357805215844852e-08,4.398004933022233e-08,0.0
192.168.6.33,0.0004219409282700422,0.0004553734061930783,0.0029806259314456036,0.045454545454545456,1.0,1.0,0.0,0.0,0.0,0.0,6.802926318204131e-07,9.675610852648914e-07,0.0
192.168.121.25,0.01350210970464135,0.00273224043715847,0.005690285869123425,0.14285714285714285,1.0,0.6904761904761905,0.30952380952380953,0.023809523809523808,0.0,0.0,5.178637895574931e-05,1.8603560866684047e-05,1.962388085007512e-05
192.168.2.2,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0262216985289756e-07,3.95820443972001e-07,0.0
192.168.119.54,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4936755885149112e-07,2.4189027131622284e-07,6.0441553018231373e-05
192.168.111.2,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.6234525628470366e-07,4.398004933022233e-07,0.0
192.168.119.52,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.306176750235163e-07,4.1781046863711215e-07,0.0
192.168.198.73,0.0008438818565400844,0.001366120218579235,0.22178566589892967,0.0017751479289940828,0.9686390532544379,0.0,1.0,0.0,0.0,0.0,0.0014749214622054286,0.0015608959307789208,2.7245842619299563e-06
192.168.147.102,0.0004219409282700422,0.0004553734061930783,0.01761278959490584,0.007633587786259542,0.9923664122137404,0.5114503816793893,0.48854961832061067,0.0,0.0,0.0,5.5470659055208805e-06,1.2798194355094698e-05,6.29162592139813e-07
192.168.197.52,0.0012658227848101266,0.00273224043715847,0.056496409700582575,0.014018691588785047,0.9742990654205608,0.8878504672897196,0.11214953271028037,0.0,0.0,0.0,4.274557233673975e-05,3.335886741697364e-05,2.0797645685967463e-06
192.168.198.120,0.0004219409282700422,0.0009107468123861566,0.06448990651673216,0.004158004158004158,0.9896049896049897,0.0,1.0,0.12681912681912683,0.0,0.0,0.001385253770790217,0.0004671340939609565,2.305255225681174e-05
192.168.197.50,0.002109704641350211,0.0018214936247723133,0.09944451971277604,0.00516795865633075,0.9483204134366925,0.9896640826873385,0.0103359173126615,0.0,0.0,0.0,3.254692776554322e-05,4.384810918223167e-05,2.5059746553248383e-06
192.168.2.111,0.0004219409282700422,0.0004553734061930783,0.004199972903400623,0.03225806451612903,1.0,0.0,1.0,0.0,0.0,0.0,3.4614854593937504e-05,2.4496887476933838e-05,0.0006372064020543747
192.168.6.38,0.0004219409282700422,0.0004553734061930783,0.044438422977916274,0.0030211480362537764,0.9909365558912386,1.0,0.0,0.0,0.0,0.0,1.7074938127842932e-05,1.4557396328303592e-05,3.320052349257422e-08
192.168.197.55,0.0008438818565400844,0.00273224043715847,0.05338030077225308,0.015113350125944584,0.9924433249370277,0.9370277078085643,0.06297229219143577,0.0,0.0,0.0,2.4828167665022094e-05,2.5178578241552285e-05,3.0864360712309582e-06
192.168.120.63,0.0008438818565400844,0.0004553734061930783,0.01856117057309308,0.005494505494505495,0.7527472527472527,1.0,0.0,0.0,0.0,0.0,7.303211891921465e-06,8.444169471402688e-06,2.4152468738554e-07
192.168.2.231,0.0004219409282700422,0.0009107468123861566,0.012464435713317979,0.015873015873015872,0.7301587301587301,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.00012757138507139276,5.3633670158206136e-05,1.7879535885623997e-06
192.168.2.112,0.0004219409282700422,0.0004553734061930783,0.005690285869123425,0.023809523809523808,1.0,0.0,1.0,0.0,0.0,0.0,4.017053785862289e-05,2.849907196598407e-05,0.0004781685633801637
192.168.120.68,0.0008438818565400844,0.0004553734061930783,0.020593415526351442,0.004694835680751174,0.7136150234741784,1.0,0.0,0.0,0.0,0.0,9.76394667556462e-06,1.0819092135234693e-05,4.1274641412364574e-07
192.168.120.72,0.0008438818565400844,0.0004553734061930783,0.01910310256062864,0.0049261083743842365,0.6945812807881774,1.0,0.0,0.0,0.0,0.0,8.5539258262148e-06,9.851531049969803e-06,6.766855465543145e-07
192.168.121.33,0.0008438818565400844,0.002276867030965392,0.004335455900284515,0.15625,1.0,0.21875,0.78125,0.0,0.0,0.0,1.5221128737577912e-05,9.80755100063958e-06,3.090761233886831e-05
192.168.120.60,0.0008438818565400844,0.0004553734061930783,0.02249017748272592,0.004464285714285714,0.7410714285714286,1.0,0.0,0.0,0.0,0.0,8.914059627964909e-06,1.0511231789923137e-05,2.4529851062593903e-07
192.168.119.156,0.0004219409282700422,0.0018214936247723133,0.0013548299688389107,0.4,1.0,0.2,0.8,0.0,0.0,0.0,1.2716948101480358e-05,9.80755100063958e-06,0.0008786003934195633
192.168.4.18,0.0004219409282700422,0.0004553734061930783,0.03265140224901775,0.004149377593360996,1.0,1.0,0.0,0.0,0.0,0.0,7.674955191434871e-06,1.1082972431216027e-05,1.0487783624438487e-06
192.168.198.119,0.0008438818565400844,0.0018214936247723133,0.001896761956374475,0.2857142857142857,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,5.016308392313491e-05,1.2952124527750476e-05,0.00015777600203460395
192.168.121.66,0.0012658227848101266,0.002276867030965392,0.0075870478254979,0.08928571428571429,1.0,0.05357142857142857,0.9464285714285714,0.0,0.0,0.0,1.830291180878548e-05,1.5546947438233594e-05,9.556829973986584e-05
192.168.2.226,0.0004219409282700422,0.0009107468123861566,0.01612247662918304,0.01680672268907563,1.0,0.0,1.0,0.0,0.09243697478991597,0.0,0.0033763199790853627,0.0006411631491606462,9.267089144964886e-05
192.168.2.221,0.0004219409282700422,0.0004553734061930783,0.014632163663460237,0.009259259259259259,1.0,0.0,1.0,0.0,0.0,0.0,0.0030173973950400426,0.0006134777081072712,0.00010444992285052946
192.168.121.53,0.0008438818565400844,0.002276867030965392,0.0025741769407939302,0.2631578947368421,1.0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.0,7.237863584923937e-06,5.739396437594014e-06,6.622543368983246e-05
192.168.121.8,0.0004219409282700422,0.0009107468123861566,0.003251591925213386,0.08333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.7605264773092098e-05,1.4183565908996702e-05,0.00030174987453798844
192.168.120.67,0.0008438818565400844,0.0004553734061930783,0.018154721582441403,0.005494505494505495,0.7362637362637363,1.0,0.0,0.0,0.0,0.0,8.203127496892908e-06,9.147850260686245e-06,6.0381171846385e-07
192.168.198.10,0.0004219409282700422,0.0004553734061930783,0.00013548299688389108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.9244344256000086e-08,6.59700739953335e-08,0.0
192.168.6.22,0.0004219409282700422,0.0004553734061930783,0.019645034548164204,0.005988023952095809,0.8682634730538922,1.0,0.0,0.0,0.0,0.0,5.055996118687813e-06,7.54257846013313e-06,6.580463039546148e-08
192.168.6.19,0.0008438818565400844,0.0031876138433515485,0.010838639750711285,0.07608695652173914,0.8695652173913043,0.7065217391304348,0.29347826086956524,0.0,0.0,0.0,1.4941782677995075e-05,1.2204463689136697e-05,1.0810198711758772e-05
192.168.121.62,0.019409282700421943,0.0036429872495446266,0.02303210947026148,0.047058823529411764,1.0,0.37058823529411766,0.6294117647058823,0.011764705882352941,0.0,0.0,8.907010149426166e-05,4.815815401659345e-05,4.916128456723525e-05
192.168.199.12,0.0016877637130801688,0.00273224043715847,0.02249017748272592,0.03614457831325301,1.0,0.2891566265060241,0.7108433734939759,0.0,0.0,0.0,0.00010094589959285076,5.227028862896924e-05,0.0002651682810673886
192.168.121.5,0.0008438818565400844,0.0004553734061930783,0.001625795962606693,0.08333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,1.729109022021937e-05,1.3721775391029368e-05,6.410467744357873e-06
192.168.199.10,0.0008438818565400844,0.0004553734061930783,0.0008128979813033464,0.1,0.6,1.0,0.0,0.0,0.0,0.0,3.47447134091249e-07,4.398004933022233e-07,1.64840599140631e-06
192.168.147.158,0.0008438818565400844,0.0004553734061930783,0.004606421894052296,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,8.745422696537224e-07,1.5612917512228927e-06,2.1009095968903953e-06
192.168.119.51,0.0008438818565400844,0.001366120218579235,0.005554802872239534,0.07317073170731707,1.0,0.07317073170731707,0.926829268292683,0.0,0.0,0.0,3.2354234039781284e-05,1.6294608276847372e-05,0.0005852511353228745
